"Borrower ID","Product","Acquired","Market","Type of loan","Term","Loan size","Loan status","Borrower origination fee","Borrower rate","Loan servicing fee","Investor rate","Transaction price","Transaction date","Amount invested","Capital outstanding","Interest outstanding","Amount repaid","Capital repaid","Interest repaid","Amount in arrears","Days in arrears","Repayment day","Covered by Safeguard","Comment","Loan start date","Last repayment date","Default price","Default date","Monthly repayment amount","Type of asset","Loan purpose","Percentage repaid"
"leehaward77","Zopa Plus","12-09-2019","A*","Unsecured","36","17800.0","Withdrawn","180.0","0.0424","0.003","0.0394","","","10.0","8.68447929","0.438168775283553","1.48552704","1.31552071","0.17000633","0.0","","28","false","","12-09-2019","28-09-2022","","","0.2959511","","Consolidate existing debts","0.131552071"
"RobClegg","Zopa Plus","28-08-2019","A*","Unsecured","12","3300.0","Withdrawn","70.0","0.0475","0.003","0.0445","","","20.0","10.11601074","0.128936941895679","10.23075291","9.88398926","0.34676365","0.0","","28","false","","28-08-2019","28-08-2020","","","1.70894001","","Car","0.494199463"
"6962caebdd40","Zopa Plus","28-08-2019","C","Unsecured","60","9000.0","Withdrawn","510.0","0.1791","0.003","0.1761","","","20.0","18.65737943","7.812084318278433","2.93072454","1.34262057","1.58810397","0.0","","28","false","","28-08-2019","28-08-2024","","","0.49263979","","Consolidate existing debts","0.0671310285"
"653e932f348f","Zopa Plus","10-05-2019","C","Unsecured","60","3500.0","Withdrawn","480.0","0.1374","0.0075","0.1299","6.26226649","10-05-2019","6.26226649","4.70601336","0.650619635900996","2.12661598","1.55625313","0.57036285","0.0","","5","false","","05-04-2017","05-04-2022","","","0.2157679","","Repairs","0.24851276011411"
"0ab5f22d2bb4","Zopa Plus","25-01-2019","A*","Unsecured","60","15000.0","Withdrawn","0.0","0.0334","0.006","0.0274","","","10.0","7.97052167","0.436366977426679","2.29826905","2.02947833","0.26879072","0.0","","1","false","","25-01-2019","01-02-2024","","","0.18097823","","Car","0.202947833"
"d0cd36609828","Zopa Plus","08-03-2019","A","Unsecured","60","25000.0","Withdrawn","1790.0","0.0536","0.006","0.0476","","","10.0","8.2032188","0.804783643588852","2.22469374","1.7967812","0.42791254","0.0","","8","false","","08-03-2019","08-03-2024","","","0.18978012","","Consolidate existing debts","0.17967812"
"d6d5297e2aa6","Zopa Plus","10-05-2019","A*","Unsecured","60","25000.0","Withdrawn","650.0","0.0384","0.003","0.0354","","","10.0","8.46137999","0.64160795453125","1.80895381","1.53862001","0.2703338","0.0","","10","false","","10-05-2019","10-05-2024","","","0.18314723","","Home improvements","0.153862001"
"a30ff4ecbadd","Zopa Plus","21-06-2019","A","Unsecured","60","25000.0","Withdrawn","550.0","0.0401","0.003","0.0371","","","10.0","8.73001061","0.721976833940967","1.49982766","1.26998939","0.22983827","0.0","","21","false","","21-06-2019","21-06-2024","","","0.1828917","","Consolidate existing debts","0.126998939"
"5ea86f124325","Zopa Plus","12-12-2018","A*","Unsecured","48","11000.0","Withdrawn","0.0","0.0294","0.004","0.0254","9.17990516","12-12-2018","9.17990516","4.44493338","0.155096849321291","4.92469276","4.73497178","0.18972098","0.0","","25","false","","10-10-2018","25-10-2022","","","0.14451422","","Consolidate existing debts","0.51579746168096"
"e780fe5861ce","Zopa Plus","27-08-2019","A*","Unsecured","36","6000.0","Withdrawn","0.0","0.0334","0.003","0.0304","","","20.0","16.80204553","0.658469615809423","3.47788617","3.19795447","0.2799317","0.0","","27","false","","27-08-2019","27-08-2022","","","0.58418319","","Consolidate existing debts","0.1598977235"
"53f7467ef51b","Zopa Plus","13-02-2019","A*","Unsecured","48","16000.0","Closed","0.0","0.0344","0.006","0.0284","","","10.0","0.0","0.0","10.2281213","10.0","0.2281213","0.0","","13","false","","13-02-2019","13-02-2023","","","0.22305749","","Consolidate existing debts","1.0"
"a7524f674c1e","Zopa Plus","24-12-2018","A*","Unsecured","60","7000.0","Closed","50.0","0.035","0.005","0.03","12.73359823","24-12-2018","12.73359823","0.0","0.0","12.90547279","12.73359823","0.17187456","0.0","","10","false","","10-01-2017","10-01-2022","","","0.36334319","","Car","1.0"
"0b9f1a1ecc90","Zopa Plus","18-06-2019","C","Unsecured","48","3500.0","Closed","340.0","0.1796","0.003","0.1766","","","10.0","0.0","0.0","10.90366544","10.0","0.90366544","0.0","","18","false","","18-06-2019","18-06-2023","","","0.28664871","","Home improvements","1.0"
"a2a050d68b66","Zopa Plus","23-12-2018","A*","Unsecured","48","10000.0","Closed","0.0","0.0304","0.003","0.0274","","","20.0","0.0","0.0","20.38496518","20.0","0.38496518","0.0","","23","false","","23-12-2018","23-12-2022","","","0.44267282","","Car","1.0"
"51daa52df5ab","Zopa Plus","23-03-2019","A*","Unsecured","48","14000.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","7.80961443","0.326790424492173","2.40581326","2.19038557","0.21542769","0.0","","23","false","","23-03-2019","23-03-2023","","","0.22090649","","Car","0.219038557"
"7c82a2c8e81e","Zopa Plus","03-06-2019","A*","Unsecured","60","25000.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","8.59078036","0.494647497146455","1.59265922","1.40921964","0.18343958","0.0","","3","false","","03-06-2019","03-06-2024","","","0.1792478","","Business purposes","0.140921964"
"aa782917309d","Zopa Plus","23-12-2018","A","Unsecured","48","25000.0","Withdrawn","1770.0","0.0611","0.0005","0.0606","10.0","23-12-2018","10.0","7.12580204","0.61094200438973","3.51385618","2.87419796","0.63965822","0.0","","2","false","","02-12-2018","02-12-2022","","","0.23459954","","Consolidate existing debts","0.287419796"
"bed1b8580e4f","Zopa Plus","28-08-2019","C","Unsecured","60","15000.0","Withdrawn","1720.0","0.1329","0.007","0.1259","6.25821877","28-08-2019","6.25821877","5.274062","0.764041059826956","1.33291703","0.98415677","0.34876026","0.0","","25","false","","11-05-2017","25-05-2022","","","0.22520679","","Home improvements","0.15725828804799"
"d4dd475c62a1","Zopa Plus","19-12-2018","A*","Unsecured","48","20000.0","Withdrawn","0.0","0.0334","0.003","0.0304","","","30.0","21.65342092","0.928447182755957","9.2928122","8.34657908","0.94623312","0.0","","1","false","","19-12-2018","01-01-2023","","","0.66788103","","Car","0.27821930266666"
"5e0fca0beaf5","Zopa Plus","22-03-2019","A*","Unsecured","60","25000.0","Withdrawn","120.0","0.0333","0.006","0.0273","","","10.0","8.28712057","0.474421949639744","1.94091239","1.71287943","0.22803296","0.0","","22","false","","22-03-2019","22-03-2024","","","0.18093492","","Home improvements","0.171287943"
"12ca5cb3dd17","Zopa Plus","26-12-2018","A*","Unsecured","24","6500.0","Withdrawn","80.0","0.033","0.003","0.03","","","20.0","8.49143106","0.115494490910246","12.0158813","11.50856894","0.50731236","0.0","","26","false","","26-12-2018","26-12-2020","","","0.8618475","","Home improvements","0.575428447"
"3ecc191e037b","Zopa Plus","26-12-2018","C","Unsecured","60","8500.0","Default","680.0","0.1675","0.003","0.1645","","","20.0","18.1394458","7.286639409113337","3.90525946","1.8605542","2.04470526","0.97865917",">90 days","6","false","[08/11/2019]IVA approved on the 29/10/2019.[06/11/2019] Borrower has been notified of missed payment.[18/10/2019]Customer in financial difficulties. [06/10/2019] Borrower has been notified of missed payment.","26-12-2018","06-01-2024","0.0","08-11-2019","0.48198148","","Consolidate existing debts","0.09302771"
"8feabb822348","Zopa Plus","08-03-2019","A*","Unsecured","60","20000.0","Withdrawn","100.0","0.0333","0.006","0.0273","","","10.0","8.12883871","0.455850522072172","2.11781558","1.87116129","0.24665429","0.0","","8","false","","08-03-2019","08-03-2024","","","0.18093492","","Home improvements","0.187116129"
"c922551a9882","Zopa Plus","12-12-2018","B","Unsecured","60","17500.0","Withdrawn","910.0","0.1049","0.0075","0.0974","13.79453435","12-12-2018","13.79453435","8.86309175","0.849456291314274","6.27785114","4.9314426","1.34640854","0.0","","10","false","","03-02-2017","10-02-2022","","","0.42512861","","Consolidate existing debts","0.35749250209377"
"50cd87cba955","Zopa Plus","18-12-2018","D","Unsecured","60","9500.0","Withdrawn","200.0","0.2468","0.01","0.2368","","","30.0","25.26821855","11.723612991942018","12.20968148","4.73178145","7.47790003","0.0","","18","false","","18-12-2018","18-12-2023","","","0.83304259","","Consolidate existing debts","0.15772604833333"
"d67075fdff41","Zopa Plus","02-10-2019","B","Unsecured","60","7000.0","Closed","60.0","0.0954","0.007","0.0884","5.04628399","02-10-2019","5.04628399","0.0","0.0","5.2178371","5.04628399","0.17155311","0.0","","26","false","[28/02/2020] Early Settlement made via debit card.","17-07-2017","26-07-2022","","","0.16904355","","Consolidate existing debts","1.0"
"74d6220306f2","Zopa Plus","27-08-2019","A","Unsecured","60","8000.0","Withdrawn","520.0","0.0544","0.003","0.0514","","","20.0","18.22984267","2.177209259603721","2.25400403","1.77015733","0.4838467","0.0","","27","false","","27-08-2019","27-08-2024","","","0.3802616","","Home improvements","0.0885078665"
"a9652ee0d539","Zopa Plus","22-01-2019","B","Unsecured","60","25000.0","Withdrawn","1260.0","0.1296","0.003","0.1266","","","10.0","8.31823378","2.122506233767704","2.90368505","1.68176622","1.22191883","0.0","","1","false","","22-01-2019","01-02-2024","","","0.223702","","Consolidate existing debts","0.168176622"
"bb528c91a720","Zopa Plus","17-02-2019","A*","Unsecured","48","6000.0","Withdrawn","0.0","0.0344","0.006","0.0284","","","10.0","7.62536535","0.334116315930703","2.64193327","2.37463465","0.26729862","0.0","","1","false","","17-02-2019","01-03-2023","","","0.22305749","","Car","0.237463465"
"de1e29e54a03","Zopa Plus","23-07-2019","A","Unsecured","60","25000.0","Closed","990.0","0.0814","0.003","0.0784","","","10.0","0.0","0.0","10.06105513","10.0","0.06105513","0.0","","23","false","","23-07-2019","23-07-2024","","","0.20205267","","Other","1.0"
"8b1f3316d920","Zopa Plus","18-12-2018","A*","Unsecured","48","17000.0","Withdrawn","0.0","0.0334","0.0005","0.0329","","","30.0","21.45556979","1.029256631946358","9.57240272","8.54443021","1.02797251","0.0","","1","false","","18-12-2018","01-01-2023","","","0.66177849","","Home improvements","0.28481434033333"
"02d54b8414b5","Zopa Plus","27-05-2019","B","Unsecured","60","3500.0","Withdrawn","30.0","0.0954","0.007","0.0884","6.84669526","27-05-2019","6.84669526","5.23123162","0.554658683524711","2.04970472","1.61546364","0.43424108","0.0","","1","false","","23-06-2017","01-07-2022","","","0.20826936","","Home improvements","0.23594793964877"
"d5fdf48a2d51","Zopa Plus","16-12-2018","B","Unsecured","60","17000.0","Withdrawn","860.0","0.1295","0.003","0.1265","","","20.0","16.07771127","3.957533578750271","6.64851992","3.92228873","2.72623119","0.0","","16","false","","16-12-2018","16-12-2023","","","0.44731332","","Consolidate existing debts","0.1961144365"
"68504a7a3fb2","Zopa Plus","24-12-2018","A*","Unsecured","60","12500.0","Withdrawn","0.0","0.0284","0.005","0.0234","7.95055316","24-12-2018","7.95055316","5.50723982","0.177039003170769","2.64061614","2.44331334","0.1973028","0.0","","2","false","","02-11-2017","02-11-2022","","","0.17881587","","Home improvements","0.30731362847714"
"5caa04bbde76","Zopa Plus","07-11-2019","A*","Unsecured","60","10000.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","9.3774595","0.59302777959615","0.70746746","0.6225405","0.08492696","0.0","","7","false","","07-11-2019","07-11-2024","","","0.1792478","","Car","0.06225405"
"115e5eba15df","Zopa Plus","20-02-2019","D","Unsecured","36","5500.0","Closed","490.0","0.2027","0.01","0.1927","8.91930251","20-02-2019","8.91930251","0.0","0.0","10.44159501","8.91930251","1.5222925","0.0","","1","false","","08-08-2018","01-09-2021","","","0.36453882","","Home improvements","1.0"
"658aae324865","Zopa Plus","27-08-2019","A*","Unsecured","48","5000.0","Withdrawn","60.0","0.0431","0.003","0.0401","","","20.0","17.68067157","1.26734008715363","2.70264725","2.31932843","0.38331882","0.0","","1","false","","27-08-2019","01-09-2023","","","0.45361671","","Car","0.1159664215"
"d8ed08f032bc","Zopa Plus","06-05-2019","A*","Unsecured","48","18000.0","Withdrawn","0.0","0.0344","0.008","0.0264","8.62456577","06-05-2019","8.62456577","6.40758866","0.21805788348976","2.39924722","2.21697711","0.18227011","0.0","","11","false","","11-09-2018","11-09-2022","","","0.22305749","","Other","0.25705376585005"
"6984c9c2286b","Zopa Plus","18-12-2018","A*","Unsecured","11","1364.0","Closed","0.0","0.1161","0.0741","0.042","","","30.0","0.0","0.0","30.64742554","30.0","0.64742554","0.0","","1","false","","18-12-2018","01-11-2019","","","2.88003791","","Other","1.0"
"e6c84807dea8","Zopa Plus","12-12-2018","A*","Unsecured","11","1364.0","Closed","0.0","0.1161","0.0741","0.042","","","20.0","0.0","0.0","20.80471455","20.0","0.80471455","0.0","","12","false","[12/11/2019] Borrower has been notified of missed payment.[12/10/2019] Borrower has been notified of missed payment.[12/09/2019] Borrower has been notified of missed payment.[12/08/2019] Borrower has been notified of missed payment.[12/07/2019] Borrower has been notified of missed payment.[12/06/2019] Borrower has been notified of missed payment.[12/05/2019] Borrower has been notified of missed payment.[12/04/2019] Borrower has been notified of missed payment.","12-12-2018","12-11-2019","","","1.92002527","","Other","1.0"
"ce087d10d3c7","Zopa Plus","24-12-2018","D","Unsecured","60","7500.0","Withdrawn","380.0","0.2548","0.01","0.2448","","","20.0","17.12737257","8.418346198938892","7.72596735","2.87262743","4.85333992","0.0","","24","false","[27/11/2019] Replacement payment made via debit card.[26/11/2019] Borrower has been notified of missed payment.[25/10/2019] Borrower has been notified of missed payment.","24-12-2018","24-12-2023","","","0.56281751","","Home improvements","0.1436313715"
"577370a0d49e","Zopa Plus","20-10-2019","A*","Unsecured","11","5692.0","Closed","0.0","0.1161","0.0741","0.042","10.0","20-10-2019","10.0","0.0","0.0","10.05049506","10.0","0.05049506","0.0","","30","false","","30-09-2019","30-08-2020","","","0.96001264","","Other","1.0"
"b95650799601","Zopa Plus","27-08-2019","A*","Unsecured","11","1648.0","Withdrawn","0.0","0.1161","0.0741","0.042","","","20.0","9.34087497","0.093786028942344","10.98070911","10.65912503","0.32158408","0.0","","27","false","","27-08-2019","27-07-2020","","","1.92002527","","Other","0.5329562515"
"16582f93d898","Zopa Plus","05-09-2019","D","Unsecured","60","4500.0","Withdrawn","320.0","0.217","0.01","0.207","6.20203915","05-09-2019","6.20203915","5.19221557","1.014181075170599","1.55870969","1.00982358","0.54888611","0.0","","3","false","","20-02-2017","03-03-2022","","","0.26382981","","Car","0.16282121985637"
"239900f758c7","Zopa Plus","27-12-2018","A","Unsecured","36","3000.0","Closed","10.0","0.051","0.005","0.046","4.06685887","27-12-2018","4.06685887","0.0","0.0","4.18240813","4.06685887","0.11554926","0.0","","20","false","","20-02-2017","20-02-2020","","","0.29963953","","Car","1.0"
"3b1a8b06fd75","Zopa Plus","01-10-2019","B","Unsecured","60","19500.0","Withdrawn","2170.0","0.1253","0.003","0.1223","","","10.0","9.37326135","2.755609575244934","1.09781671","0.62673865","0.47107806","0.0","","1","false","","01-10-2019","01-10-2024","","","0.22175392","","Consolidate existing debts","0.062673865"
"7f45ebe067b0","Zopa Plus","29-08-2019","A*","Unsecured","60","7000.0","Withdrawn","0.0","0.0334","0.003","0.0304","","","20.0","18.14457823","1.275226435930157","2.14371317","1.85542177","0.2882914","0.0","","29","false","","29-08-2019","29-08-2024","","","0.36195647","","Consolidate existing debts","0.0927710885"
"6473cad4dde7","Zopa Plus","22-12-2018","A*","Unsecured","36","8500.0","Closed","0.0","0.0304","0.003","0.0274","","","20.0","0.0","0.0","20.31276518","20.0","0.31276518","0.0","","22","false","","22-12-2018","22-12-2021","","","0.33591197","","Car","1.0"
"d1c6b82bb9f5","Zopa Plus","27-08-2019","A","Unsecured","60","9500.0","Withdrawn","380.0","0.0812","0.003","0.0782","","","20.0","18.33269488","3.334666719263745","2.41276246","1.66730512","0.74545734","0.0","","1","false","","27-08-2019","01-09-2024","","","0.40392753","","Consolidate existing debts","0.083365256"
"f39a15260691","Zopa Plus","04-03-2019","A","Unsecured","60","5000.0","Withdrawn","280.0","0.0743","0.006","0.0683","","","10.0","8.27594715","1.168680077404082","2.33488755","1.72405285","0.6108347","0.0","","4","false","","04-03-2019","04-03-2024","","","0.19890194","","Home improvements","0.172405285"
"efd2294ad15a","Zopa Plus","12-12-2018","B","Unsecured","60","19000.0","Withdrawn","830.0","0.1106","0.007","0.1036","7.52373405","12-12-2018","7.52373405","5.14506304","0.616787433418055","3.17543388","2.37867101","0.79676287","0.0","","8","false","","08-06-2017","08-06-2022","","","0.21511751","","Home improvements","0.316155647474"
"f4e08ad25f1c","Zopa Plus","18-10-2019","A*","Unsecured","60","13000.0","Withdrawn","0.0","0.0294","0.006","0.0234","6.98863965","18-10-2019","6.98863965","6.17294459","0.222838303470245","0.87997426","0.81569506","0.0642792","0.0","","23","false","","23-02-2018","23-02-2023","","","0.1792478","","Car","0.1167172870331"
"88636ccded5c","Zopa Plus","12-12-2018","B","Unsecured","60","11500.0","Withdrawn","530.0","0.1316","0.003","0.1286","","","20.0","16.09307634","4.027780641853689","6.67717099","3.90692366","2.77024733","0.0","","12","false","","12-12-2018","12-12-2023","","","0.44921817","","Home improvements","0.195346183"
"1418014c9ad5","Zopa Plus","12-12-2018","A","Unsecured","48","8500.0","Withdrawn","560.0","0.0636","0.003","0.0606","","","20.0","14.25584694","1.222158065472666","7.03395254","5.74415306","1.28979948","0.0","","12","false","","12-12-2018","12-12-2022","","","0.47086388","","Consolidate existing debts","0.287207653"
"59cb1b20a161","Zopa Plus","04-07-2019","A*","Unsecured","60","13000.0","Withdrawn","160.0","0.0342","0.003","0.0312","","","10.0","8.76179314","0.608580649828307","1.43222745","1.23820686","0.19402059","0.0","","4","false","","04-07-2019","04-07-2024","","","0.18132483","","Consolidate existing debts","0.123820686"
"8bae69cebedd","Zopa Plus","28-08-2019","A","Unsecured","24","15000.0","Withdrawn","330.0","0.0546","0.003","0.0516","","","20.0","15.19755477","0.613408637146138","5.25644618","4.80244523","0.45400095","0.0","","28","false","","28-08-2019","28-08-2021","","","0.88036815","","Home improvements","0.2401222615"
"dbc5a1a2e7a3","Zopa Plus","28-08-2019","D","Unsecured","60","9000.0","Withdrawn","180.0","0.2474","0.01","0.2374","9.81421836","28-08-2019","9.81421836","9.21398182","4.969049502051364","1.62854674","0.60023654","1.0283102","0.0","","27","false","","17-06-2019","27-06-2024","","","0.27796033","","Consolidate existing debts","0.06115989251333"
"255843b6320b","Zopa Plus","27-08-2019","C","Unsecured","12","2000.0","Withdrawn","110.0","0.1465","0.003","0.1435","","","20.0","10.34165151","0.410093741676399","10.73908142","9.65834849","1.08073293","0.0","","27","false","","27-08-2019","27-08-2020","","","1.79338644","","Car","0.4829174245"
"25a608c4442c","Zopa Plus","17-12-2018","A*","Unsecured","48","23500.0","Withdrawn","0.0","0.0334","0.003","0.0304","","","20.0","14.02993678","0.603854932695564","6.61601542","5.97006322","0.6459522","0.0","","17","false","","17-12-2018","17-12-2022","","","0.44525402","","Other","0.298503161"
"d3749ddd056b","Zopa Plus","01-10-2019","A*","Unsecured","60","25000.0","Withdrawn","0.0","0.0284","0.005","0.0234","6.33119903","01-10-2019","6.33119903","5.34129108","0.166437353029819","1.05843841","0.98990795","0.06853046","0.0","","13","false","","13-10-2017","13-10-2022","","","0.17881587","","Home improvements","0.15635394580226"
"24478db5b457","Zopa Plus","05-09-2019","A","Unsecured","48","13000.0","Withdrawn","0.0","0.0284","0.004","0.0244","5.43888257","05-09-2019","5.55546287","4.30318693","0.091368781267875","1.31302774","1.25227594","0.0607518","0.0","","3","false","","03-11-2017","03-11-2021","","","0.22047671","","Car","0.22541342986241"
"774255452cf1","Zopa Plus","27-08-2019","A","Unsecured","60","20000.0","Withdrawn","60.0","0.079","0.004","0.075","5.18956552","27-08-2019","5.48510977","4.72690032","0.331805791140081","0.96673188","0.75820945","0.20852243","0.0","","25","false","[29/10/2019] Replacement payment requested via Direct Debit.[28/10/2019] Borrower has been notified of missed payment.[09/08/2019] Replacement payment requested via Direct Debit.[09/08/2019] Borrower has been notified of missed payment.","08-11-2017","25-11-2022","","","0.15924021","","Car","0.13823049707171"
"6ded97d447be","Zopa Plus","27-08-2019","A","Unsecured","60","24000.0","Withdrawn","1450.0","0.0725","0.003","0.0695","9.00542943","27-08-2019","9.00542943","7.96941129","1.096099981729658","1.37265909","1.03601814","0.33664095","0.0","","4","false","","04-01-2019","04-01-2024","","","0.19810489","","Car","0.11504372423914"
"a15d98834b87","Zopa Plus","11-12-2018","A","Unsecured","36","5000.0","Closed","180.0","0.0729","0.003","0.0699","","","20.0","0.0","0.0","20.49552706","20.0","0.49552706","0.0","","11","false","","11-12-2018","11-12-2021","","","0.6180651","","Home improvements","1.0"
"482cea31c3b8","Zopa Plus","26-01-2019","A*","Unsecured","60","11000.0","Withdrawn","0.0","0.0314","0.008","0.0234","9.22443374","26-01-2019","9.22443374","6.99893533","0.287414986243463","2.44782804","2.22549841","0.22232963","0.0","","1","false","","07-08-2018","01-08-2023","","","0.18011248","","Car","0.2412612494954"
"dd1909910c5d","Zopa Plus","27-08-2019","B","Unsecured","60","7000.0","Withdrawn","30.0","0.1771","0.003","0.1741","","","20.0","18.6514761","7.718714554204951","2.94028815","1.3485239","1.59176425","0.0","","29","false","","27-08-2019","29-08-2024","","","0.49079992","","Home improvements","0.067426195"
"6acb79bfc421","Zopa Plus","23-12-2018","A*","Unsecured","60","13000.0","Withdrawn","0.0","0.0304","0.003","0.0274","","","20.0","15.59754062","0.840945928295366","4.96977081","4.40245938","0.56731143","0.0","","23","false","","23-12-2018","23-12-2023","","","0.35936002","","Consolidate existing debts","0.220122969"
"60ca86ebdfda","Zopa Plus","29-08-2019","C","Unsecured","60","6000.0","Withdrawn","340.0","0.1696","0.003","0.1666","","","20.0","18.62908601","7.369279891938218","2.87816608","1.37091399","1.50725209","0.0","","29","false","","29-08-2019","29-08-2024","","","0.48390863","","Consolidate existing debts","0.0685456995"
"9856b2e6f32b","Zopa Plus","27-08-2019","A*","Unsecured","60","10000.0","Withdrawn","50.0","0.0372","0.003","0.0342","","","20.0","18.16032106","1.437222565161795","2.17588935","1.83967894","0.33621041","0.0","","31","false","","27-08-2019","31-08-2024","","","0.36525214","","Consolidate existing debts","0.091983947"
"3a5f16e3f965","Zopa Plus","12-12-2018","C","Unsecured","60","20000.0","Closed","0.0","0.1611","0.003","0.1581","","","20.0","0.0","0.0","22.0921825","20.0","2.0921825","0.0","","1","false","","12-12-2018","01-01-2024","","","0.47611499","","Consolidate existing debts","1.0"
"decba8d50dd3","Zopa Plus","24-12-2018","A","Unsecured","60","20000.0","Closed","1860.0","0.0329","0.006","0.0269","8.60120469","24-12-2018","8.60120469","0.0","0.0","8.63593119","8.60120469","0.0347265","0.0","","18","false","[13/02/2019] Early Settlement made via debit card.","18-03-2018","18-03-2023","","","0.1807617","","Consolidate existing debts","1.0"
"1c7d1bcf317d","Zopa Plus","14-03-2019","C","Unsecured","60","12500.0","Withdrawn","520.0","0.1676","0.006","0.1616","","","10.0","8.56758681","2.89469420020003","2.84359083","1.43241319","1.41117764","0.0","","14","false","","14-03-2019","14-03-2024","","","0.24103661","","Consolidate existing debts","0.143241319"
"6042ca8f180e","Zopa Plus","27-02-2019","B","Unsecured","60","15000.0","Withdrawn","10.0","0.135","0.008","0.127","7.80688183","27-02-2019","8.74036369","7.04240183","1.459461619792143","2.65680367","1.69796186","0.95884181","0.0","","23","false","[26/06/2018] Replacement payment made via debit card.[26/06/2018] Borrower has been notified of missed payment.","23-04-2018","23-04-2023","","","0.22615258","","Home improvements","0.19426672850497"
"77e679943344","Zopa Plus","24-12-2018","A*","Unsecured","60","11000.0","Withdrawn","0.0","0.0294","0.008","0.0214","9.06392712","24-12-2018","9.06392712","6.66354296","0.233487567893535","2.61101431","2.40038416","0.21063015","0.0","","1","false","","23-05-2018","01-06-2023","","","0.1792478","","Car","0.26482827236148"
"32df3abc1465","Zopa Plus","14-12-2018","A*","Unsecured","60","11000.0","Withdrawn","0.0","0.0294","0.008","0.0214","18.12785426","14-12-2018","18.12785426","13.32708597","0.476217278984443","5.22202864","4.80076829","0.42126035","0.0","","26","false","","26-05-2018","26-05-2023","","","0.3584956","","Other","0.26482827041439"
"256bb01b780d","Zopa Plus","18-12-2018","A","Unsecured","60","15000.0","Withdrawn","500.0","0.0725","0.003","0.0695","","","30.0","23.90823371","3.288300366982077","8.30836097","6.09176629","2.21659468","0.0","","1","false","","18-12-2018","01-01-2024","","","0.59431468","","Other","0.20305887633333"
"a2e5d4ceef3c","Zopa Plus","31-10-2019","C","Unsecured","60","5000.0","Withdrawn","300.0","0.1651","0.008","0.1571","8.02965898","31-10-2019","8.02965898","7.47108575","2.021576283399313","0.94137006","0.55857323","0.38279683","0.0","","29","false","Financial difficulties(1/11/2018)","29-06-2018","29-06-2023","","","0.23989017","","Home improvements","0.06956375499772"
"45d8a66452de","Zopa Plus","28-08-2019","A*","Unsecured","60","20000.0","Withdrawn","0.0","0.0344","0.008","0.0264","8.13294843","28-08-2019","8.13294843","7.17547401","0.337806433955638","1.05836551","0.95747442","0.10089109","0.0","","27","false","","23-08-2018","27-08-2023","","","0.18141151","","Car","0.11772783612744"
"4634c16d03ea","Zopa Plus","27-08-2019","C","Unsecured","36","10000.0","Withdrawn","630.0","0.1508","0.004","0.1468","7.37795344","27-08-2019","7.37795344","5.79890117","0.687945549661527","2.04254637","1.57905227","0.4634941","0.0","","21","false","[29/07/2019] Replacement payment made via debit card.[23/07/2019] Borrower has been notified of missed payment.[03/07/2019] Replacement payment made via debit card.[24/06/2019] Borrower has been notified of missed payment.[29/04/2019] Replacement payment made via debit card.[24/04/2019] Borrower has been notified of missed payment.","21-09-2018","21-09-2021","","","0.34239957","","Consolidate existing debts","0.21402307331448"
"8480bd0c26e8","Zopa Plus","18-12-2018","A*","Unsecured","11","2696.0","Closed","0.0","0.1161","0.0741","0.042","","","30.0","0.0","0.0","30.19102284","30.0","0.19102284","0.0","","18","false","","18-12-2018","18-11-2019","","","2.88003791","","Other","1.0"
"741869ce7d14","Zopa Plus","18-12-2018","A*","Unsecured","10","2104.51","Closed","0.0","0.1414","0.0741","0.0673","","","30.0","0.0","0.0","31.03322333","30.0","1.03322333","0.0","","18","false","[18/04/2019] Borrower has been notified of missed payment.","18-12-2018","18-10-2019","","","3.1858796","","Other","1.0"
"70523a7f6c49","Zopa Plus","30-05-2019","A*","Unsecured","36","15000.0","Withdrawn","0.0","0.0294","0.004","0.0254","8.12279774","30-05-2019","8.12302658","5.66268498","0.125138214559084","2.59280311","2.4603416","0.13246151","0.0","","25","false","","25-10-2018","25-10-2021","","","0.2903765","","Home improvements","0.30288483926147"
"29bebc54fd0a","Zopa Plus","12-12-2018","A*","Unsecured","11","1960.0","Closed","0.0","0.1161","0.0741","0.042","","","20.0","0.0","0.0","20.39522639","20.0","0.39522639","0.0","","12","false","","12-12-2018","12-11-2019","","","1.4392738","","Other","1.0"
"5426ad2b4491","Zopa Plus","28-08-2019","A*","Unsecured","60","10000.0","Withdrawn","50.0","0.0372","0.003","0.0342","","","20.0","18.16032106","1.43722236290373","2.16357157","1.83967894","0.32389263","0.0","","28","false","","28-08-2019","28-08-2024","","","0.36525214","","Car","0.091983947"
"22333f074fbc","Zopa Plus","14-12-2018","A*","Unsecured","11","1960.0","Closed","0.0","0.1161","0.0741","0.042","","","20.0","0.0","0.0","20.41841166","20.0","0.41841166","0.0","","14","false","","14-12-2018","14-11-2019","","","1.92002527","","Other","1.0"
"b0a369b4463a","Zopa Plus","18-12-2018","A*","Unsecured","11","1364.0","Closed","0.0","0.1161","0.0741","0.042","","","30.0","0.0","0.0","30.62761754","30.0","0.62761754","0.0","","18","false","","18-12-2018","18-11-2019","","","2.88003791","","Other","1.0"
